,有價證券代號及名稱
18916,046648　大立光群益42購07
18917,046649　奇鋐群益42購08
18918,046650　智原群益42購07
18919,046651　智原群益43購02
18920,046652　景碩群益44購03
18921,046653　緯創群益42購15
18922,046654　玉晶光群益44購02
18923,046655　世芯群益42購08
18924,046656　材料群益44購03
18925,046657　亞翔群益42購05
18926,046658　T50正2元大43購06
18927,046659　T50正2元大43購07
18928,046660　T50正2元大43購08
18929,046661　T50反1元大48購02
18930,046662　T50反1元大48購03
18931,046663　元黃金元大45購01
18932,046664　道瓊反元大45購01
18933,046665　道瓊反元大47購01
18934,046666　群臺2X元大44購04
18935,046667　亞力元大43購04
18936,046668　大亞元大46購03
18937,046669　鴻海元大43購28
18938,046670　台積電元大43購44
18939,046671　台積電元大43購45
18940,046672　台積電元大44購08
18941,046673　皇昌元大43購03
18942,046674　大立光元大43購17
18943,046675　智原元大43購09
18944,046676　智原元大43購10
18945,046677　智原元大43購11
18946,046678　欣興元大43購18
18947,046679　欣興元大43購19
18948,046680　欣興元大44購05
18949,046681　富華新元大43購05
18950,046682　景碩元大43購12
18951,046683　景碩元大43購13
18952,046684　景碩元大43購14
18953,046685　世芯元大43購18
18954,046686　世芯元大43購19
18955,046687　世芯元大44購10
18956,046688　材料元大43購11
18957,046689　亞翔元大43購09
18958,04668T　臺股指凱基38售01
18959,046690　亞翔元大47購04
18960,046691　臺股指元大43購48
18961,046692　臺股指元大43購49
18962,046693　台灣50元富42購05
18963,046694　T50反1元富42購03
18964,046695　日本2X元富42購03
18965,046696　元債2X元富52購01
18966,046697　美債2X元富42購03
18967,046698　美債2X元富48購01
18968,046699　鴻海元富42購11
18969,04669T　臺股指凱基38售02
18970,046700　鴻海元富42購12
18971,046701　台積電元富42購23
18972,046702　台積電元富45購08
18973,046703　聯發科元富44購15
18974,046704　聯發科元富44購16
18975,046705　智原元富42購03
18976,046706　智原元富42購04
18977,046707　智原元富42購05
18978,046708　智原元富42購06
18979,046709　景碩元富42購05
18980,04670T　臺股指凱基38售03
18981,046710　世芯元富42購05
18982,046711　緯穎元富42購06
18983,046712　台灣50富邦43購13
18984,046713　台灣50富邦44購05
18985,046714　T50正2統一48購02
18986,046715　亞力統一47購01
18987,046716　鴻海統一4A購03
18988,046717　台積電統一48購05
18989,046718　台積電統一49購12
18990,046719　台積電統一4A購07
18991,046720　台積電統一58購01
18992,046721　威盛統一4C購01
18993,046722　智原統一48購01
18994,046723　玉晶光統一4C購03
18995,046724　世芯統一4C購02
18996,046725　T50反1永豐48購01
18997,046726　智原永豐43購03
18998,046727　智原永豐44購02
18999,046728　建漢國票42購03
19000,046729　豐藝國票43購01
19001,046730　中砂國泰44購01
19002,046731　美時國泰44購01
19003,046732　川湖國泰44購02
19004,046733　台積電國泰44購03
19005,046734　技嘉國泰44購02
19006,046735　友達國泰44購01
19007,046736　宏達電國泰44購01
19008,046737　華航國泰44購01
19009,046738　長榮航國泰44購01
19010,046739　世芯國泰44購02
19011,046740　臻鼎國泰44購01
19012,046741　祥碩國泰44購01
19013,046742　力成國泰44購01
19014,046743　穎崴國泰44購02
19015,046744　鴻海第一45購02
19016,046745　台積電第一45購01
19017,046746　聯發科第一45購01
19018,046747　台灣50凱基43購22
19019,046748　T50正2凱基43購11
19020,046749　T50正2凱基43購12
19021,046750　T50反1凱基48購01
19022,046751　道瓊反凱基46購01
19023,046752　上銀凱基43購03
19024,046753　中華凱基43購02
19025,046754　國巨凱基43購04
19026,046755　台積電凱基44購05
19027,046756　旺宏凱基43購02
19028,046757　金像電凱基43購02
19029,046758　台光電凱基46購01
19030,046759　亞光凱基43購03
19031,046760　景碩凱基44購03
19032,046761　緯創凱基43購06
19033,046762　新日興凱基43購05
19034,046763　玉晶光凱基43購06
19035,046764　世芯凱基43購07
19036,046765　亞翔凱基44購02
19037,046766　愛普凱基43購06
19038,046767　世紀鋼凱基43購07
19039,046768　臺股指凱基43購70
19040,046769　元日2X群益48購01
19041,046770　川湖群益42購09
19042,046771　台達電群益44購04
19043,046772　鴻海群益44購11
19044,046773　台積電群益42購29
19045,046774　台積電群益44購24
19046,046775　台積電群益44購25
19047,046776　聯發科群益42購29
19048,046777　聯發科群益43購20
19049,046778　聯發科群益44購07
19050,046779　大立光群益42購08
19051,04677T　聯電凱基39售04
19052,046780　智原群益42購08
19053,046781　欣興群益43購04
19054,046782　世芯群益42購09
19055,046783　材料群益42購05
19056,046784　亞翔群益44購01
19057,046785　愛普群益42購05
19058,046786　鴻海台新42購01
19059,046787　智原台新42購01
19060,046788　T50反1元富42購04
19061,046789　日本2X元富42購04
19062,046790　鴻海元富42購13
19063,046791　鴻海元富43購07
19064,046792　台積電元富43購12
19065,046793　台積電元富44購11
19066,046794　世芯元富42購06
19067,046795　世芯元富43購06
19068,046796　愛普元富42購02
19069,046797　緯穎元富42購07
19070,046798　台灣50富邦42購18
19071,046799　T50反1富邦48購02
19072,046800　川湖富邦44購02
19073,046801　鴻海富邦42購08
19074,046802　鴻海富邦42購09
19075,046803　台積電富邦42購08
19076,046804　台積電富邦42購09
19077,046805　台積電富邦42購10
19078,046806　台積電富邦43購11
19079,046807　聯發科富邦42購06
19080,046808　大立光富邦48購01
19081,046809　欣興富邦47購01
19082,04680T　智原凱基38售04
19083,046810　台灣50元大43購21
19084,046811　台灣50元大43購22
19085,046812　日本2X元大44購02
19086,046813　FBNQ2X元大43購01
19087,046814　FBNQ2X元大44購05
19088,046815　FBNQ2X元大45購01
19089,046816　群臺2X元大43購02
19090,046817　元日2X元大46購02
19091,046818　元日2X元大47購01
19092,046819　美費半元大44購03
19093,046820　美費半元大45購01
19094,046821　士電元大43購06
19095,046822　川湖元大43購03
19096,046823　光寶科元大43購01
19097,046824　台達電元大43購07
19098,046825　台達電元大43購08
19099,046826　鴻海元大43購29
19100,046827　鴻海元大43購30
19101,046828　鴻海元大43購31
19102,046829　國巨元大43購10
19103,046830　台積電元大43購49
19104,046831　台積電元大43購50
19105,046832　台積電元大44購09
19106,046833　金像電元大43購03
19107,046834　技嘉元大43購07
19108,046835　台光電元大44購01
19109,046836　京元電元大43購03
19110,046837　聯發科元大43購18
19111,046838　聯發科元大43購19
19112,046839　聯發科元大43購20
19113,046840　聯發科元大43購21
19114,046841　聯發科元大44購02
19115,046842　皇昌元大43購04
19116,046843　晶豪科元大43購06
19117,046844　亞光元大43購06
19118,046845　景碩元大43購15
19119,046846　玉晶光元大43購11
19120,046847　材料元大43購12
19121,046848　祥碩元大43購04
19122,046849　愛普元大43購10
19123,046850　緯穎元大43購05
19124,046851　勤誠元大43購01
19125,046852　臺股指元大43購51
19126,046853　臺股指元大43購52
19127,046854　臺股指元大43購53
19128,046855　臺股指元大43購54
19129,046856　鴻海台新42購02
19130,046857　聯發科台新42購02
19131,046858　世芯台新42購01
19132,046859　臺指反中信46購02
19133,046860　亞光中信43購01
19134,046861　台灣50永豐42購11
19135,046862　台灣50永豐44購01
19136,046863　日本2X永豐42購02
19137,046864　東陽永豐43購01
19138,046865　信錦永豐43購01
19139,046866　中鋼永豐43購01
19140,046867　南港永豐43購02
19141,046868　鴻海永豐42購12
19142,046869　鴻海永豐45購08
19143,046870　台積電永豐49購01
19144,046871　台積電永豐49購02
19145,046872　台積電永豐58購01
19146,046873　佳世達永豐43購01
19147,046874　鴻準永豐43購01
19148,046875　英業達永豐43購02
19149,046876　技嘉永豐43購04
19150,046877　友達永豐42購02
19151,046878　建準永豐43購01
19152,046879　聯發科永豐46購02
19153,046880　宏達電永豐43購01
19154,046881　興富發永豐43購01
19155,046882　王品永豐43購01
19156,046883　晶豪科永豐43購02
19157,046884　大立光永豐43購02
19158,046885　緯創永豐42購08
19159,046886　台勝科永豐43購02
19160,046887　敦泰永豐43購01
19161,046888　中磊永豐42購02
19162,046889　聯茂永豐42購01
19163,046890　力成永豐43購01
19164,046891　同欣電永豐43購02
19165,046892　愛普永豐43購02
19166,046893　世紀鋼永豐42購05
19167,046894　世紀鋼永豐43購04
19168,046895　川湖第一42購01
19169,046896　世芯第一42購01
19170,046897　中砂統一52購01
19171,046898　鴻海統一48購05
19172,046899　鴻海統一48購06
19173,046900　台積電統一52購05
19174,046901　聯發科統一48購02
19175,046902　智原統一52購01
19176,046903　欣興統一52購01
19177,046904　日月光統一48購01
19178,046905　愛普統一4C購01
19179,046906　晶心科統一52購01
19180,046907　世紀鋼統一52購01
19181,046908　日本2X凱基43購01
19182,046909　FBNQ2X凱基44購04
19183,046910　FBNQ2X凱基46購02
19184,046911　元日2X凱基47購01
19185,046912　美費半凱基44購03
19186,046913　中砂凱基43購06
19187,046914　新光鋼凱基43購01
19188,046915　川湖凱基43購05
19189,046916　光寶科凱基43購01
19190,046917　華通凱基44購02
19191,046918　海悅凱基45購01
19192,046919　金像電凱基43購03
19193,046920　威盛凱基43購05
19194,046921　毅嘉凱基43購03
19195,046922　聯發科凱基43購09
19196,046923　大立光凱基43購10
19197,046924　亞光凱基43購04
19198,046925　智原凱基43購09
19199,046926　世芯凱基44購09
19200,046927　材料凱基43購06
19201,046928　祥碩凱基46購02
19202,046929　緯穎凱基43購08
19203,046930　臺股指凱基43購71
19204,046931　臺股指凱基43購72
19205,046932　台積電國泰44購04
19206,046933　美律國泰44購01
19207,046934　聯發科國泰44購03
19208,046935　大立光國泰44購02
19209,046936　奇鋐國泰44購01
19210,046937　瑞祺國泰44購01
19211,046938　立隆電國票43購01
19212,046939　牧德國票43購02
19213,046940　士電群益42購04
19214,046941　寶齡群益43購01
19215,046942　國巨群益46購03
19216,046943　台積電群益42購30
19217,046944　台積電群益44購26
19218,046945　台光電群益42購10
19219,046946　中華電群益44購01
19220,046947　聯發科群益44購08
19221,046948　可成群益43購01
19222,046949　大立光群益44購01
19223,046950　緯創群益42購16
19224,046951　洋華群益42購03
19225,046952　世芯群益44購06
19226,046953　愛普群益42購06
19227,046954　晶心科群益42購03
19228,046955　勤誠群益46購01
19229,046956　世紀鋼群益44購01
19230,046957　台灣50元富48購02
19231,046958　滬深2X元富48購01
19232,046959　川湖元富42購05
19233,046960　川湖元富42購06
19234,046961　南亞科元富43購01
19235,046962　聯發科元富42購04
19236,046963　聯發科元富42購05
19237,046964　聯發科元富44購17
19238,046965　緯創元富42購05
19239,046966　世芯元富42購07
19240,046967　日月光元富42購02
19241,046968　材料元富42購03
19242,046969　十銓元富42購04
19243,046970　晶心科元富42購01
19244,046971　緯穎元富42購08
19245,046972　南電元富48購01
19246,046973　致新元富48購01
19247,046974　世紀鋼元富42購04
19248,046975　T50正2元大43購12
19249,046976　T50反1元大48購04
19250,046977　T50反1元大48購05
19251,046978　T50反1元大48購06
19252,046979　臺指反元大45購02
19253,046980　臺指反元大48購01
19254,046981　臺指反元大48購02
19255,046982　亞力元大43購05
19256,046983　光寶科元大47購01
19257,046984　台達電元大48購01
19258,046985　鴻海元大43購32
19259,046986　鴻海元大43購33
19260,046987　鴻海元大46購01
19261,046988　台積電元大43購54
19262,046989　台積電元大43購55
19263,046990　台積電元大43購56
19264,046991　台積電元大43購57
19265,046992　台積電元大44購10
19266,046993　金像電元大44購07
19267,046994　技嘉元大44購02
19268,046995　京元電元大47購01
19269,046996　聯發科元大43購22
19270,046997　聯發科元大43購23
19271,046998　聯發科元大43購24
19272,046999　聯發科元大43購25
19273,047000　聯發科元大44購03
19274,047001　鉅祥元大43購01
19275,047002　富邦金元大46購01
19276,047003　智原元大43購12
19277,047004　景碩元大43購16
